HeartRate,SkinConductance,EEG,Temperature,PupilDiameter,SmileIntensity,FrownIntensity,CortisolLevel,ActivityLevel,AmbientNoiseLevel,LightingLevel,EmotionalState,CognitiveState,EngagementLevel
75,13.399372805196775,19.284761316015,36.791227666244694,3.7784787690598827,0.7472824351048235,0.008332600085992415,0.5776107138995916,191,39,404,engaged,distracted,1
109,0.020425499225686483,4.2935341163257625,37.28007465997451,2.1915750015056337,0.08195577431539502,0.6390053281156609,1.5369417502097962,27,50,416,disengaged,focused,2
96,3.9888478202888336,7.5120110985359165,36.16737173347866,2.913250333490364,0.44554421926534205,0.27872206838892444,1.4238088926144363,91,55,632,partially engaged,distracted,2
118,0.42990490031384154,4.578960782734934,37.094739810047756,2.0242116132086347,0.06549740177462618,0.7180899033383119,1.9616370431767747,10,31,894,disengaged,distracted,3
76,11.04191950743664,19.66116322492755,36.75136065447736,3.0515152259393052,0.6106093280387281,0.04895858128315414,0.668928564568475,197,54,501,engaged,distracted,1
97,4.012792378862327,5.335864184475045,36.02705773390183,2.7932338860202734,0.4774592021008416,0.3056964001919094,1.4389095862850358,63,37,359,partially engaged,focused,2
92,3.9731320074660275,7.217506912750208,36.14534990682346,2.7093169280239895,0.3890399292541269,0.3821104501643193,1.0517291418524766,59,41,966,partially engaged,focused,2
82,3.891911866877731,9.708213688686971,36.39780446240974,2.778538420987215,0.3429365383347015,0.290174846280448,1.3466911220972386,88,52,617,partially engaged,distracted,3
91,2.956395224132208,8.62635601580512,36.1261260254536,2.5561686160220205,0.40994164407381894,0.23022373517882608,1.4702424393495699,84,38,824,partially engaged,distracted,2
66,5.6015088374037525,19.530005982995714,36.550697441916505,3.7878827550354455,0.7586711068178023,0.086078958375517,0.6400778929551358,196,57,579,engaged,focused,3
109,0.5387295550970979,2.8117394446766,37.13932517026141,2.1943065304465206,0.18128926369476495,0.7567518876484759,1.7580087717088149,7,43,344,disengaged,focused,2
65,14.540873530357143,12.027165965106875,36.90408415545627,3.3689702095355374,0.9928299237791192,0.07363114807255758,0.675758312455363,199,32,922,engaged,distracted,3
77,8.417728670478326,12.064339947298642,36.965024331820764,3.009355967907427,0.7919311406455176,0.17415279222443,0.5931535870576734,166,44,989,engaged,distracted,3
67,7.744291227729382,19.88753417195261,36.96100481024489,3.732515969932714,0.7484213206857459,0.1533178223721804,0.5653045237713811,193,54,955,engaged,focused,3
107,1.611075276163029,4.7314277675658385,37.34325359252512,2.3660456201113647,0.17909115564699024,0.7809134086574379,1.7456487749348528,18,45,933,disengaged,focused,2
84,3.424706875492888,6.734946593243053,36.313768244972685,2.5263510472937085,0.45061260925748003,0.20089589538394154,1.1534678718961762,96,36,835,partially engaged,distracted,3
77,9.379685061487192,15.672773713978572,36.58958343741936,3.4928482809843966,0.9368138607001459,0.15469265270361537,0.5405953578995109,152,47,605,engaged,distracted,3
83,3.997148748019902,5.731914525713656,36.3373221850429,2.5178507144285818,0.42012894021404357,0.3291880341522688,1.122248357029532,90,47,487,partially engaged,distracted,3
64,13.917093267849388,13.81897487642531,36.856957370851255,3.6515484273479357,0.5841231080139977,0.06379985511797175,0.7648367404562669,144,48,726,engaged,focused,3
61,5.205866333372418,13.525582554710086,36.83407196229123,3.527729433242667,0.9715110579283794,0.0033938869071895583,0.7188696993088179,127,58,548,engaged,distracted,3
99,4.177614158344845,5.406143141106543,36.225519264740655,2.838117478095352,0.3533514256480963,0.21476928353505256,1.4785108048997215,50,37,304,partially engaged,focused,2
70,12.288061990193878,12.291146677566765,36.978317506738804,3.025254561691156,0.6663426486878203,0.052018486906979106,0.5240631138074254,153,36,389,engaged,distracted,3
113,1.7651057269702026,4.948448580957351,37.404044793202196,2.2343402593564123,0.14474088519340614,0.7530871365768923,1.7326535982093407,11,49,922,disengaged,focused,3
92,3.5782725133512834,8.379273688135724,36.3634410281593,2.678368134446054,0.41426405031120694,0.3819741748160894,1.48815645005532,80,52,817,partially engaged,focused,2
86,4.030056900285945,7.073419429117219,36.01211116920907,2.6734309353236423,0.4613489486944504,0.35948538607663655,1.2473425744082909,66,43,688,partially engaged,distracted,3
80,2.485244870432757,6.7473665056958625,36.485841875285104,2.9598887289869396,0.3401289174532198,0.34512449559693914,1.2895084284516907,97,52,746,partially engaged,focused,3
85,2.2171200290525137,5.538212109167319,36.323517512283544,2.877883700474646,0.36430994160254243,0.2979346131033124,1.4728556824918293,76,52,404,partially engaged,distracted,3
79,7.9234182532089985,13.268486185035444,36.69835955827539,3.188592998495004,0.8455222724681241,0.06586990281556973,0.6631181120709706,187,58,811,engaged,focused,3
104,1.5439521584684213,4.178043527291367,37.40225393884161,2.3105967888059435,0.05608550701165565,0.7204565617425134,1.5196809708710644,29,47,889,disengaged,distracted,2
110,1.3400022263529558,0.48962724992788864,37.49867066776415,2.3782045962004976,0.1469613662015786,0.5192023557587935,1.6993525632864492,28,33,701,disengaged,focused,3
104,1.7577443767132306,1.4146886649724844,37.311707326241134,2.082325961172403,0.07079277138844482,0.7841712425708999,1.8738204577913657,43,36,820,disengaged,distracted,2
111,0.585993813823064,1.3121499252865902,37.290012401158485,2.3532428175036126,0.006634551407037792,0.6702204745771113,1.5852297644733144,28,30,776,disengaged,distracted,3
74,13.360229167407768,12.114717763662249,36.642855642916025,3.870752352998553,0.9446664823720554,0.12813063316402248,0.6568205495934349,101,48,449,engaged,focused,3
85,2.9873278431881967,7.358902644563146,36.13963931894924,2.503000390836991,0.34312966032757575,0.34001283449864017,1.3854815122426885,61,55,687,partially engaged,focused,3
118,0.07473132027722218,1.185314505488403,37.38960964168615,2.3029931351325286,0.04115410439087428,0.5772325985367297,1.90840101149478,19,39,395,disengaged,focused,3
109,0.3418778562711533,2.81198998767399,37.424688137694226,2.0097712919850292,0.024688590677708212,0.5736919428983267,1.6473633483638386,4,32,608,disengaged,distracted,2
64,12.24294507191329,18.203933529989882,36.5680132124388,3.70582689528211,0.9599205119943381,0.11527412197110885,0.593061122264378,174,56,426,engaged,distracted,1
69,5.6970468270673456,12.234046246362265,36.719955221956106,3.4739147504020216,0.7826992425734822,0.14112299255014532,0.5236143198327338,144,55,362,engaged,distracted,3
105,0.08369588976586861,3.730406334156631,37.111500090519236,2.4696062466449793,0.0972807510194223,0.6338977257326606,1.8902693463197502,36,57,886,disengaged,distracted,2
106,1.2732890517790865,2.6909447230433274,37.303415521377126,2.341325600666831,0.0346910600204275,0.5903788402926986,1.868120693462764,2,59,720,disengaged,distracted,2
100,1.3578575393207517,4.446940462116159,37.337283825563496,2.4139071221720627,0.10871211793889396,0.5206769664035436,1.5502331057542502,46,57,865,disengaged,focused,2
75,9.468189378566798,12.8358003038907,36.761700834343365,3.3796501438209656,0.6149981272776234,0.15136895922599686,0.8987620744676514,165,31,359,engaged,distracted,3
65,6.6952845140937285,18.404112815074782,36.664631938243105,3.7480668022520196,0.9087252805220574,0.15363049952055158,0.6949030153454039,134,37,578,engaged,distracted,3
94,2.5581500984260983,5.155142212090161,36.432328303868005,2.6981653268680614,0.352772975207984,0.3123345917677889,1.2104492612378597,86,32,718,partially engaged,distracted,2
82,4.988594148757084,6.279244243933149,36.3524785612875,2.8789974988878355,0.41689969593593246,0.2194951375802362,1.2861867486726486,71,58,871,partially engaged,focused,3
93,4.683406281426332,7.567043888878365,36.32238761697393,2.5290152809418105,0.4391461056064796,0.34144017458980647,1.179599647821604,90,51,519,partially engaged,distracted,2
94,2.9375888627850886,5.83107747261706,36.06934544970865,2.668670255010049,0.4604528716021419,0.24022221357101375,1.2657078922162048,82,46,905,partially engaged,distracted,2
77,10.664517497010372,19.019314590929316,36.95100964974477,3.9441478004244797,0.9476958300400526,0.0006562258020601287,0.9670074457907984,139,54,675,engaged,distracted,1
64,8.489161951764336,16.208040852687937,36.7011555982595,3.0255542846493793,0.7382413170873574,0.08842614845407602,0.8784246327508234,168,36,459,engaged,distracted,3
103,1.198329746734333,2.3576274272603994,37.168447282589526,2.1871570791418393,0.07418473203179524,0.7917220084130953,1.6164984940264762,34,45,859,disengaged,focused,2
86,2.0167100168106518,9.96588109062744,36.378219685316786,2.8412247931753956,0.38106494153532744,0.31104061778285796,1.126635447833735,76,40,749,partially engaged,focused,3
88,4.361168287537199,8.705763366428293,36.089187500968045,2.710914401287397,0.38455158416682067,0.3519928516610497,1.4188304528880278,79,48,746,partially engaged,focused,3
60,8.103958602845186,16.07761983018407,36.68300717643484,3.194621140647818,0.8375354238790158,0.06126941860371604,0.9445123899330181,151,57,623,engaged,distracted,3
72,5.895006408955065,10.923849069962442,36.846417867071295,3.2139763356390647,0.9673711814884912,0.1032889093182608,0.7300491289774593,198,52,412,engaged,distracted,3
70,9.522627625236083,11.286003562251919,36.94008609032038,3.4283953489256587,0.5370022878497512,0.10587319749955222,0.8236734292278517,111,56,735,engaged,focused,3
90,2.9732383038924897,5.817678474665618,36.029811218239054,2.6419291245720875,0.3328716882731102,0.3598791484669673,1.0313284834653316,81,56,731,partially engaged,distracted,2
106,0.8685363221273421,1.7059002730017787,37.30376343108767,2.3509496719344867,0.04024026936888132,0.5556293724214195,1.9790753738799407,21,36,893,disengaged,distracted,2
85,3.5754768763337514,6.208314051872907,36.103367652820786,2.6984296330849107,0.4719791720519759,0.2122895832088518,1.1092630003773816,82,55,406,partially engaged,focused,3
102,1.2117336950237767,1.9155208342211605,37.050838448215494,2.2912375337770534,0.13660854941691722,0.7040817856897409,1.818517204536355,39,48,381,disengaged,focused,2
100,1.2712802196159192,3.451296808733205,37.327438369415695,2.293472782456726,0.031167796960823682,0.5631849615478586,1.6301120105176743,25,46,557,disengaged,focused,2
85,3.2144774254871216,6.379201565343571,36.15214592925742,2.665035396414496,0.4013127969364756,0.2707764622527609,1.3236031735190938,76,36,418,partially engaged,distracted,3
78,11.143295410607305,17.800301075933373,36.537164430316466,3.3185870199574565,0.6596584252083679,0.06595061845755311,0.7512399363219027,132,57,324,engaged,distracted,1
105,1.4705920960410226,3.0175039783752506,37.32681471615866,2.105291947041322,0.06510043306537787,0.5063496342836223,1.554187353646585,3,31,816,disengaged,focused,2
96,3.784383714157271,7.038362290740579,36.48984505169552,2.6547127929285774,0.45148285578178465,0.31164139158004167,1.1142535727572327,82,50,556,partially engaged,distracted,2
74,10.476853928773087,11.831904009534666,36.70727744293061,3.6151899306589597,0.8574615632105622,0.010548505981307478,0.8320904109011804,159,58,872,engaged,distracted,3
92,3.9609321716346964,5.264107214422284,36.010448106102785,2.558979755673777,0.4899441981421142,0.38145554998544334,1.043232987549827,64,37,766,partially engaged,distracted,2
74,5.976876734565012,10.945959819810342,36.543001948867364,3.976476239098676,0.8715542566412162,0.04289687347185969,0.5229736306482515,184,52,605,engaged,distracted,3
113,0.2525517755502509,2.3161836786867056,37.36548251579296,2.4168744654603413,0.10926277950094972,0.6424246962640193,1.6921402842298776,35,36,443,disengaged,distracted,3
80,4.3709607364392635,8.520415179503148,36.09694795719169,2.7551536321056127,0.38880332608453616,0.28477470121813936,1.271285524601907,56,43,911,partially engaged,distracted,3
60,10.12754784079912,13.066647953149948,36.94615244218421,3.439017932429109,0.6460110420065122,0.031078966708229874,0.836175363150179,126,57,456,engaged,focused,3
99,4.5587387607943555,7.408611020066505,36.226664735658694,2.892469674242284,0.31862810180897533,0.37649862548382934,1.3354316772738073,80,39,593,partially engaged,distracted,2
60,10.180044523572533,10.93262197908929,36.583261931465444,3.3236182425543097,0.5517764710673547,0.16306836522755397,0.6484339255163842,173,42,361,engaged,distracted,3
99,3.428127940831821,7.334421108166605,36.24625582916682,2.7678455853214676,0.30623461646354616,0.33726022514872467,1.2435958876442217,65,44,319,partially engaged,distracted,2
64,13.52467840188994,14.20074865056297,36.995282912428145,3.151943029907441,0.7316745190198417,0.14649006618178725,0.5026835289892537,189,37,686,engaged,focused,3
70,14.928778653827537,17.606246624214705,36.6867795488733,3.156284934696776,0.5451916214017254,0.10638144011018238,0.9879456590995994,122,35,630,engaged,distracted,1
110,1.3890489935711527,2.681906428887182,37.30199946449772,2.3775633946670656,0.1451806928529786,0.5130089900504681,1.901285952647514,44,32,977,disengaged,distracted,3
109,1.22490289691465,0.7475315493689849,37.20870769766322,2.1677931050940917,0.07008178896360769,0.5274004815221924,1.5799217440001152,2,42,359,disengaged,distracted,2
117,1.7366091490690017,3.825199656791706,37.39536741864536,2.372429366362778,0.055150897875616584,0.7576537159008012,1.5011162765720543,9,45,400,disengaged,focused,3
95,2.4168747931505545,6.360995696382828,36.08391104706146,2.562302284809724,0.4594364056815785,0.299150525732071,1.3156050684243907,82,52,832,partially engaged,focused,2
62,7.575690325236971,13.080362749282347,36.826118972183366,3.15035012591923,0.8086109295837309,0.17044696328462547,0.5602116130903845,187,56,620,engaged,distracted,3
98,3.046727680867619,8.052546576189972,36.27970738005927,2.5481955362472166,0.45978263355717064,0.39463065862905056,1.090614144591885,91,59,337,partially engaged,distracted,2
73,12.920213931794246,10.597815754453311,36.941598223401364,3.674159422199634,0.6851273919612151,0.03809336469957003,0.9082665492836024,102,41,698,engaged,distracted,3
72,8.389271933568677,10.896326781099287,36.955641086101735,3.387343739658035,0.6741937555576067,0.04087992377518788,0.9487112856141728,197,49,847,engaged,focused,3
110,1.7615300232162059,0.174568073016087,37.414395852650095,2.205299710844887,0.13159491505304238,0.6117213689676662,1.847758128173747,32,36,773,disengaged,distracted,3
75,6.019000248916394,13.010232759202836,36.74756520760141,3.9586048112995353,0.5359816931409096,0.06741549799696743,0.9629452768629749,190,32,597,engaged,focused,3
84,3.0241691659428724,6.7364417949817845,36.366763195469154,2.6549161122695537,0.340154529670885,0.36152922559931444,1.4026855168636159,75,38,539,partially engaged,distracted,3
107,0.834079917938465,4.974470966483729,37.07382021392628,2.2963639896199304,0.17717260521513206,0.7061645123543344,1.9404616495441191,8,31,555,disengaged,focused,2
66,13.512723869021046,13.941145761854605,36.854841161528654,3.1477485784141144,0.8779190626883373,0.10979652980497388,0.6343058199552305,169,32,776,engaged,distracted,3
81,4.368724844697127,6.544374210446729,36.38279533095764,2.972396670851786,0.49521701083102965,0.37882223617562794,1.102071726587483,76,33,662,partially engaged,focused,3
116,1.0881073644959516,0.047673039006744244,37.195863675575666,2.4533455027585878,0.1796718037839724,0.5611720652288105,1.6909815345786303,3,47,774,disengaged,focused,3
103,1.9363996249260698,3.99526068993944,37.47654593648931,2.3657461091881715,0.175524827872506,0.7493011377133549,1.626919240870564,38,58,484,disengaged,distracted,2
113,1.0843162150466978,3.8314406879491267,37.1966368288295,2.219980188231106,0.1069919831867662,0.6183161299224922,1.9572740395505779,31,48,600,disengaged,focused,3
97,2.3730097203183957,6.222562075970231,36.0761806421827,2.589907784990512,0.46057550757796695,0.31590028833318484,1.4780475815626741,55,49,756,partially engaged,distracted,2
110,1.95485673816494,4.1322175713738485,37.36430783956025,2.094487600685396,0.15388108018194324,0.6042695367787754,1.7652684485233787,45,44,958,disengaged,distracted,3
65,12.265234719135165,16.617020926422057,36.534185439655296,3.4573470259491073,0.8320108033599896,0.059198596433145734,0.6565283436081948,135,55,826,engaged,distracted,1
80,4.960491302918524,6.426596806440187,36.26571844634305,2.8716186263895422,0.3026994541768541,0.3800879119196598,1.1932750923624693,50,42,671,partially engaged,distracted,3
94,4.950658246633324,7.965287132019616,36.14570244344992,2.713172830682997,0.351694955887067,0.20636085142390792,1.421015016076027,54,59,826,partially engaged,focused,2
73,7.126872255123752,16.344953909655562,36.57812915882882,3.1900237925926533,0.8133449511126789,0.1982456892177249,0.9455304186262732,166,58,388,engaged,distracted,3
83,3.642191442901681,7.10058260979722,36.45477776788767,2.617092147934644,0.3195051980593618,0.32681800687236606,1.0479248168843744,52,47,635,partially engaged,distracted,3
60,14.916595457479623,12.209817233331808,36.68787818925345,3.132240124410658,0.8038067630166174,0.1455346364615667,0.7410384116179394,175,42,445,engaged,focused,3
98,3.6174731701065483,5.855928617018589,36.202840950251066,2.7175985458175975,0.49652355075428656,0.3698571664311044,1.3671853941367968,97,58,475,partially engaged,distracted,2
98,3.3978832748804937,5.672252828481279,36.212689048599074,2.801570622560739,0.4145892250167819,0.3149587293572606,1.1279196415758668,98,44,999,partially engaged,distracted,2
83,3.166000839654802,8.15290141310055,36.121993503503624,2.524140510094351,0.41714627278388106,0.20950996043704517,1.3617922974602368,62,49,703,partially engaged,distracted,3
61,9.112901096479819,19.177609364772998,36.506566812761534,3.563303380822992,0.9616805628672317,0.18279744955391936,0.7923278819123463,120,45,764,engaged,focused,3
94,2.5213526114370515,8.398366776018307,36.00831704190488,2.9417427882039915,0.4175868940291767,0.20902933245295285,1.1198837100958163,65,52,829,partially engaged,distracted,2
116,1.91878722488764,3.735338671550914,37.14812622492634,2.122589770171141,0.1977220484773926,0.5199628445324532,1.9217821460706546,37,32,471,disengaged,distracted,3
103,1.154958664656047,2.412711854989302,37.267202115636096,2.2392320921924163,0.08844005623544765,0.7841107082438639,1.7398815955641243,32,54,467,disengaged,focused,2
85,4.139540195467552,5.309969785178398,36.016936661333915,2.6892708124255704,0.43863322756438816,0.24473650538119884,1.216700358981286,82,54,513,partially engaged,focused,3
95,4.543830385314091,9.127304424055982,36.4456760926445,2.9575708718143936,0.4014640384796264,0.33638675663911516,1.3094454560078472,82,45,617,partially engaged,focused,2
117,0.4369154640153843,3.786917752463977,37.48228643421326,2.433885870919039,0.043588080817676116,0.5155746412136539,1.8785469535360875,18,54,693,disengaged,focused,3
114,0.3882075343342162,0.4560713937632488,37.16471736916913,2.19444891532007,0.06125153528118088,0.5405722356873668,1.6254199298608571,3,46,829,disengaged,distracted,3
98,3.8976483338556673,7.681518899593662,36.27452646992884,2.624274778973898,0.4043086065536363,0.20471894277264036,1.215871871162463,65,50,913,partially engaged,distracted,2
109,0.4390620396312388,0.35278977632712094,37.17392866057005,2.48948288322597,0.07077608129272202,0.6381609865510927,1.8265436254781875,23,43,642,disengaged,distracted,2
108,1.0772872089438241,1.836462205336512,37.07345394503611,2.3702977434436017,0.011001366208786912,0.5955181515756357,1.7810956127100455,8,43,620,disengaged,distracted,2
76,14.260010047060467,19.30970388498664,36.70804726980462,3.39374441676142,0.6536925237433504,0.1711512385824721,0.7839576429974522,110,38,779,engaged,distracted,1
85,4.676069917133267,8.612580535481309,36.05334319211329,2.527295138525598,0.4609650727230959,0.3619721265610718,1.0602609198960244,73,57,797,partially engaged,distracted,3
